ESKD,N/A,,DALA-JARNA,Dala-Järna,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESKG,N/A,,GRYTTJOM,GRYTTJOM,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESKH,N/A,,EKSHARAD,EKSHÄRAD,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESKK,KSK,KARLSKOGA,KARLSKOGA,Karlskoga,SWEDEN,SUECIA,14.496,59.346,400.000,121.920
ESKM,MXX,MORA,MORA,MORA,SWEDEN,SUECIA,14.511,60.958,634.000,193.240
ESKN,NYO,SKAVSTA,STOCKHOLM,ESTOCOLMO,SWEDEN,SUECIA,16.912,58.789,140.000,42.670
ESKO,N/A,,MUNKFORS,Munkfors,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESKR,N/A,,STOCKHOLM RADIO,ESTOCOLMO RADIO,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESKS,N/A,STRANGNAS,STRANGNAS,STRÄNGNÄS,SWEDEN,SUECIA,17.109,59.314,115.000,35.050
ESKT,N/A,,TIERP,Tierp,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESKU,N/A,,SUNNE,SUNNE,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESKV,N/A,ARVIKA,ARVIKA,Arvika,SWEDEN,SUECIA,12.639,59.676,237.000,72.240
ESKX,N/A,BJORKVIK,BJORKVIK,BJORKVIK,SWEDEN,SUECIA,16.571,58.791,148.000,45.110
ESMA,N/A,EMMABODA,EMMABODA,Emmaboda,SWEDEN,SUECIA,15.605,56.611,442.000,134.720
ESMB,N/A,,BORGLANDA,BORGLANDA,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESMD,N/A,,HASSLEHOLM,Hassleholm,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESME,N/A,,ESLOV,ESLÖV,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESMF,N/A,,FAGERHULT,FAGERHULT,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESMG,N/A,FERINGE,LJUNGBY,LJUNGBY,SWEDEN,SUECIA,13.922,56.950,534.000,162.760
ESMH,N/A,,HOGANAS,Hoganas,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESMI,N/A,,SOVDEBORG,SOVDEBORG,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESMJ,N/A,,KAGEROD,Kågeröd,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESMK,KID,KRISTIANSTAD,KRISTIANSTAD,Kristianstad,SWEDEN,SUECIA,14.085,55.922,76.000,23.170
ESML,JLD,LANDSKRONA,LANDSKRONA,Landskrona,SWEDEN,SUECIA,12.861,55.945,194.000,59.130
ESMN,N/A,,LUND,LUND,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESMO,OSK,OSKARSHAMN,OSKARSHAMN,OSKARSHAMN,SWEDEN,SUECIA,16.498,57.350,96.000,29.260
ESMP,N/A,ANDERSTORP,ANDERSTORP,Anderstorp,SWEDEN,SUECIA,13.599,57.264,507.000,154.530
ESMQ,KLR,KALMAR,KALKMAR,KALKMAR,SWEDEN,SUECIA,16.288,56.685,17.000,5.180
ESMR,N/A,,TRELLEBORG,TRELLEBORG,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESMS,MMX,STURUP,MALMOE,Malmoe,SWEDEN,SUECIA,13.371,55.530,236.000,71.930
ESMT,HAD,HALMSTAD,HALMSTAD,Halmstad,SWEDEN,SUECIA,12.820,56.691,101.000,30.790
ESMV,N/A,HAGSHULT,HAGSHULT,HAGSHULT,SWEDEN,SUECIA,14.137,57.292,556.000,169.470
ESMX,VXO,KRONOBERG,VAXJO,VÄXJÖ,SWEDEN,SUECIA,14.728,56.929,610.000,185.930
ESMY,N/A,,SMALANDSSTENAR,Smålandsstenar,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESMZ,N/A,,OLANDA,Olanda,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESNA,N/A,HALLVIKEN,HALLVIKEN,HALLVIKEN,SWEDEN,SUECIA,15.458,63.738,1119.000,341.070
ESNB,N/A,,SOLLEFTEA,SOLLEFTEÅ,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESNC,N/A,HEDLANDA,HEDE,HEDE,SWEDEN,SUECIA,13.747,62.409,1460.000,445.010
ESND,EVG,SVEG,SVEG,Sveg,SWEDEN,SUECIA,14.423,62.048,1178.000,359.050
ESNF,N/A,FARILA,FARILA,FARILA,SWEDEN,SUECIA,15.705,61.898,676.000,206.050
ESNG,GEV,GALLIVARE,GALLIVARE,Gallivare,SWEDEN,SUECIA,20.814,67.132,1027.000,313.030
ESNH,HUV,HUDIKSVALL,HUDIKSVALL,HUDIKSVALL,SWEDEN,SUECIA,17.081,61.768,95.000,28.960
ESNI,N/A,KUBBE,KUBBE,Kubbe,SWEDEN,SUECIA,17.940,63.634,820.000,249.940
ESNJ,N/A,JOKKMOKK,JOKKMOKK,JOKKMOKK,SWEDEN,SUECIA,20.147,66.496,904.000,275.540
ESNK,KRF,KRAMFORS SOLLEFTEA,KRAMFORS,KRAMFORS,SWEDEN,SUECIA,17.769,63.048,34.000,10.360
ESNL,LYC,LYCKSELE,LYCKSELE,LYCKSELE,SWEDEN,SUECIA,18.716,64.548,695.000,211.840
ESNM,N/A,OPTAND,OPTAND,OPTAND,SWEDEN,SUECIA,14.803,63.129,1236.000,376.730
ESNN,SDL,SUNDSVALL HARNOSAND,SUNDSVALL,SUNDSVALL,SWEDEN,SUECIA,17.444,62.528,16.000,4.880
ESNO,OER,ORNSKOLDSVIK,ORNSKOLDSVIK,ÖRNSKÖLDSVIK,SWEDEN,SUECIA,18.990,63.408,354.000,107.900
ESNP,N/A,PITEA,PITEA,PITEÅ,SWEDEN,SUECIA,21.265,65.399,43.000,13.110
ESNQ,KRN,KIRUNA,KIRUNA,KIRUNA,SWEDEN,SUECIA,20.337,67.822,1508.000,459.640
ESNR,N/A,ORSA,ORSA,ORSA,SWEDEN,SUECIA,14.712,61.190,683.000,208.180
ESNS,SFT,SKELLEFTEA,SKELLEFTEA,SKELLEFTEÅ,SWEDEN,SUECIA,21.077,64.625,157.000,47.850
ESNT,N/A,SATTNA,SATTNA,Sattna,SWEDEN,SUECIA,17.003,62.481,886.000,270.050
ESNU,UME,UMEA,UMEA,UMEA,SWEDEN,SUECIA,20.282,63.792,24.000,7.320
ESNV,VHM,VILHELMINA,VILHELMINA,Vilhelmina,SWEDEN,SUECIA,16.833,64.579,1140.000,347.470
ESNX,AJR,ARVIDSJAUR,ARVIDSJAUR,Arvidsjaur,SWEDEN,SUECIA,19.282,65.590,1245.000,379.480
ESOE,ORB,OREBRO,OREBRO,ÖREBRO,SWEDEN,SUECIA,15.038,59.224,188.000,57.300
ESOH,N/A,HAGFORS,HAGFORS,Hagfors,SWEDEN,SUECIA,13.579,60.020,474.000,144.480
ESOR,N/A,,RESCUE COORDIN. CTR.,RESCATE coordin. CTR.,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESOW,VST,VASTERAS,VASTERAS,VÄSTERÅS,SWEDEN,SUECIA,16.634,59.589,21.000,6.400
ESPA,LLA,KALLAX,LULEA,LULEÅ,SWEDEN,SUECIA,22.122,65.544,65.000,19.810
ESPC,OSD,FROSON,OSTERSUND,ÖSTERSUND,SWEDEN,SUECIA,14.502,63.194,1231.000,375.210
ESPD,N/A,,GUNNARN,GUNNARN,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESPE,N/A,VIDSEL,VIDSEL,VIDSEL,SWEDEN,SUECIA,20.150,65.875,597.000,181.970
ESPG,N/A,,BODEN,BODEN,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESPJ,N/A,HEDEN,HEDEN,Heden,SWEDEN,SUECIA,21.471,65.836,128.000,39.010
ESQO,N/A,ARBOGA,ARBOGA,Arboga,SWEDEN,SUECIA,15.924,59.386,33.000,10.060
ESQP,N/A,,BERGA,BERGA,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESSA,ARN,ARLANDA,STOCKHOLM,ESTOCOLMO,SWEDEN,SUECIA,17.919,59.652,124.000,37.800
ESSB,BMA,BROMMA,STOCKHOLM,ESTOCOLMO,SWEDEN,SUECIA,17.941,59.354,47.000,14.330
ESSC,N/A,,ESKILSTUNA,ESKILSTUNA,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESSD,BLE,BORLANGE,BORLANGE,BORLÄNGE,SWEDEN,SUECIA,15.515,60.422,503.000,153.310
ESSE,N/A,,STOCKHOLM,ESTOCOLMO,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESSF,HLF,HULTSFRED,HULTSFRED,Hultsfred,SWEDEN,SUECIA,15.824,57.526,366.000,111.560
ESSG,N/A,,LUDVIKA,Ludvika,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESSH,N/A,,LAXA,Laxa,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESSI,N/A,,VISINGSO,Visingsö,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESSK,GVX,GAVLE SANDVIKEN,GAVLE,GAVLE,SWEDEN,SUECIA,16.951,60.593,224.000,68.280
ESSL,LPI,SAAB,LINKOEPING,Linkoeping,SWEDEN,SUECIA,15.680,58.406,172.000,52.430
ESSM,N/A,,BATTFORSHEDEN,BATTFORSHEDEN,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESSP,NRK,KUNGSANGEN,NORRKOEPING,NORRKOEPING,SWEDEN,SUECIA,16.251,58.586,32.000,9.750
ESSQ,KSD,,KARLSTAD,KARLSTAD,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESST,N/A,TORSBY,TORSBY,Torsby,SWEDEN,SUECIA,12.991,60.158,389.000,118.570
ESSU,N/A,ESKILSTUNA,ESKILSTUNA,ESKILSTUNA,SWEDEN,SUECIA,16.708,59.351,139.000,42.370
ESSV,VBY,VISBY,VISBY,VISBY,SWEDEN,SUECIA,18.346,57.663,167.000,50.900
ESSW,N/A,,VASTERVIK,Västervik,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESSX,N/A,,VASTERAS,VÄSTERÅS,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESSZ,N/A,,VANGSO,VANGSO,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESUA,N/A,AMSELE,AMSELE,AMSELE,SWEDEN,SUECIA,19.314,64.571,700.000,213.360
ESUB,N/A,,ARBRA,Arbra,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESUD,N/A,STORUMAN,MOHED,MOHED,SWEDEN,SUECIA,17.696,64.961,915.000,278.890
ESUE,N/A,IDRE,IDRE,Idre,SWEDEN,SUECIA,12.691,61.869,1480.000,451.100
ESUF,N/A,FALLFORS,FALLFORS,FALLFORS,SWEDEN,SUECIA,20.761,65.106,640.000,195.070
ESUG,N/A,,GARGNAS,GARGNAS,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESUH,N/A,,HARNOSAND,Härnösand,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESUJ,N/A,,ANGE,ANGE,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESUK,N/A,KALIXFORS,KALIXFORS,KALIXFORS,SWEDEN,SUECIA,20.257,67.765,1550.000,472.440
ESUL,N/A,,LJUSDAL,Ljusdal,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESUR,N/A,,RAMSELE,Ramsele,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESUS,N/A,,ASELE,ASELE,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESUT,N/A,HEMAVAN,HEMAVAN,Hemavan,SWEDEN,SUECIA,15.083,65.806,1503.000,458.110
ESUV,N/A,,ALVSBYN,ALVSBYN,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESUY,N/A,,EDSBYN,EDSBYN,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESVA,N/A,,AVESTA,AVESTA,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESVG,N/A,,GAGNEF,GAGNEF,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESVH,N/A,,HALLEFORS,Hällefors,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESVK,N/A,,KATRINEHOLM,Katrineholm,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESVM,N/A,,MALUNG,MALUNG,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESVQ,N/A,,KOPING,KÖPING,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ESVS,N/A,,SILJANSAS,SILJANSAS,SWEDEN,SUECIA,0.000,0.000,0.000,0.000
ETAA,N/A,,FRANKFURT,FRANKFURT,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETAD,SPM,SPANGDAHLEM AB,SPANGDAHLEM,Spangdahlem,GERMANY,ALEMANIA,6.692,49.973,1197.000,364.850
ETAR,RMS,RAMSTEIN AB,RAMSTEIN,Ramstein,GERMANY,ALEMANIA,7.601,49.438,782.000,238.350
ETAS,N/A,,SEMBACH,Sembach,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETAV,N/A,,SIEGENBURG,SIEGENBURG,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETBA,N/A,,AACHEN,AACHEN,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETBB,N/A,,BUTZWEILERHOF,BUTZWEILERHOF,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETBW,N/A,,WEIDEN,Weiden,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETCC,N/A,,GOCH,Goch,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETCE,N/A,,MESSSTETTEN,Meßstetten,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETCH,N/A,,HUERTH,Huerth,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETCK,N/A,,KALKAR,Kalkar,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETCM,N/A,,MUENSTER,Muenster,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETCW,N/A,,COLOGNE,COLONIA,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETCX,N/A,,MECHERNICH,Mechernich,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETCZ,N/A,,FRANKFURT,FRANKFURT,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETEB,N/A,,ANSBACH,Ansbach,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETED,N/A,,KAISERSLAUTERN,KAISERSLAUTERN,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETEE,N/A,,HEIDELBERG,HEIDELBERG,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETEF,N/A,,BABENHAUSEN,Babenhausen,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETEH,N/A,,BAD KREUZNACH,Bad Kreuznach,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETEJ,N/A,BAMBERG AAF,BAMBERG,BAMBERG,GERMANY,ALEMANIA,10.914,49.920,823.000,250.850
ETEK,N/A,BAUMHOLDER AAF,BAUMHOLDER,Baumholder,GERMANY,ALEMANIA,7.300,49.650,1450.000,441.960
ETEP,N/A,,BUEDINGEN,BUEDINGEN,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETEU,GHF,GIEBELSTADT AAF,GIEBELSTADT,Giebelstadt,GERMANY,ALEMANIA,9.966,49.648,978.000,298.090
ETEW,N/A,,FUERTH,FUERTH,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETEZ,N/A,,GERMERSHEIM,Germersheim,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETFB,N/A,,BREMEN,BREMEN,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETFC,N/A,,FRANKFURT,FRANKFURT,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETFD,N/A,,DUESSELDORF,DUSSELDORF,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETFR,N/A,,RAMSTEIN,Ramstein,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETFT,N/A,,BERLIN,BERLIN,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGA,N/A,,ANKUM,Ankum,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGB,N/A,,BERGEN,BERGEN,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGE,N/A,,EMDEN,Emden,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGF,N/A,,FRITZLAR,Fritzlar,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGG,N/A,,GLUECKSBURG,GLUECKSBURG,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGH,N/A,,KOBLENZ,KOBLENZ,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGI,N/A,,IDAR-OBERSTEIN,Idar-Oberstein,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGJ,N/A,,JENGEN,JENGEN,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGK,N/A,,KUEMMERSBRUCK,KUEMMERSBRUCK,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGL,N/A,,MUENSTER,Muenster,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGM,N/A,,MEPPEN,Meppen,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGN,N/A,,BREDESTEDT,BREDESTEDT,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGO,N/A,,FUERSTENWALDE,Fuerstenwalde,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGP,N/A,,PODSDAM,PODSDAM,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGR,N/A,,MUENSTER,Muenster,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGS,N/A,,SIGMARINGEN,SIGMARINGEN,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGT,N/A,,TRABEN-TRARBACH,TRABEN-TRARBACH,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGU,N/A,,ULM,ULM,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGV,N/A,,FUERSTENFELDBRUCK,Fuerstenfeldbruck,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGW,N/A,,WITSTOCK,WITSTOCK,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGX,N/A,,TRABEN-TRARBACH,TRABEN-TRARBACH,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGY,N/A,,KALKAR,Kalkar,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETGZ,N/A,,MESSSTETTEN,Meßstetten,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETHA,N/A,,ALTENSTADT,Altenstadt,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETHB,N/A,BUCKEBURG,BRUECKEBURG,BRUECKEBURG,GERMANY,ALEMANIA,9.082,52.278,230.000,70.100
ETHC,ZCN,CELLE,CELLE,CELLE,GERMANY,ALEMANIA,10.022,52.591,128.000,39.010
ETHE,N/A,RHEINE BENTLAGE,RHEINE-BRENTLANGE,Rheine-BRENTLANGE,GERMANY,ALEMANIA,7.387,52.291,129.000,39.320
ETHF,N/A,FRITZLAR,FRITZLAR,Fritzlar,GERMANY,ALEMANIA,9.286,51.114,566.000,172.520
ETHH,N/A,,BONN,BONN,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETHI,N/A,ITZEHOE HUNGRIGER WOLF,ITZEHOE,Itzehoe,GERMANY,ALEMANIA,9.578,53.994,82.000,24.990
ETHL,N/A,LAUPHEIM,LAUPHEIM,Laupheim,GERMANY,ALEMANIA,9.910,48.220,1766.000,538.280
ETHM,N/A,MENDIG,MENDIG,Mendig,GERMANY,ALEMANIA,7.315,50.366,597.000,181.970
ETHN,N/A,NIEDERSTETTEN,NIEDERSTETTEN,Niederstetten,GERMANY,ALEMANIA,9.958,49.392,1536.000,468.170
ETHR,N/A,ROTH,ROTH,ROTH,GERMANY,ALEMANIA,11.101,49.218,1268.000,386.490
ETHS,N/A,FASSBERG,FASSBERG,Fassberg,GERMANY,ALEMANIA,10.184,52.919,245.000,74.680
ETHT,N/A,COTTBUS,COTTBUS,COTTBUS,GERMANY,ALEMANIA,14.292,51.768,227.000,69.190
ETIC,N/A,GRAFENWOHR AAF,GRAFENWOEHR,Grafenwoehr,GERMANY,ALEMANIA,11.941,49.699,1363.000,415.440
ETID,ZNF,HANAU AAF,HANAU,HANAU,GERMANY,ALEMANIA,8.961,50.169,368.000,112.170
ETIE,QHD,HEIDELBERG AAF,HEIDELBERG,HEIDELBERG,GERMANY,ALEMANIA,8.652,49.393,358.000,109.120
ETIH,N/A,HOHENFELS AAF,HOHENFELS,Hohenfels,GERMANY,ALEMANIA,11.836,49.218,1455.000,443.480
ETIK,N/A,,ILLESHEIM,ILLESHEIM,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETIN,N/A,KITZINGEN AAF,KITZINGEN,Kitzingen,GERMANY,ALEMANIA,10.201,49.743,689.000,210.010
ETIP,N/A,,LANDSTUHL,Landstuhl,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETIT,N/A,,NUERNBERG,NUERNBERG,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETIU,N/A,,HEIDELBERG,HEIDELBERG,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETIY,N/A,,LANDSTUHL,Landstuhl,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETJA,N/A,,KALKAR,Kalkar,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETJC,N/A,,MESSSTETTEN,Meßstetten,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETME,N/A,EGGEBEK,EGGEBECK,EGGEBECK,GERMANY,ALEMANIA,9.341,54.625,65.000,19.810
ETMK,N/A,,KIEL,KIEL,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETMN,N/A,NORDHOLZ,NORDHOLZ,Nordholz,GERMANY,ALEMANIA,8.658,53.768,74.000,22.560
ETNA,N/A,,AHLHORN,Ahlhorn,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETND,N/A,DIEPHOLZ,DIEPHOLZ,Diepholz,GERMANY,ALEMANIA,8.341,52.585,127.000,38.710
ETNG,GKE,GEILENKIRCHEN,GEILENKIRCHEN,Geilenkirchen,GERMANY,ALEMANIA,6.042,50.961,296.000,90.220
ETNH,N/A,HOHN,HOHN,Hohn,GERMANY,ALEMANIA,9.538,54.312,39.000,11.890
ETNI,N/A,,BRIEST,Briest,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETNJ,N/A,JEVER,JEVER,JEVER,GERMANY,ALEMANIA,7.889,53.533,24.000,7.320
ETNK,N/A,,COLOGNE,COLONIA,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETNL,RLG,LAAGE,LAAGE,Laage,GERMANY,ALEMANIA,12.279,53.918,138.000,42.060
ETNN,N/A,NORVENICH,NOERVENICH,NOERVENICH,GERMANY,ALEMANIA,6.658,50.831,386.000,117.650
ETNP,N/A,HOPSTEN,HOPSTEN,Hopsten,GERMANY,ALEMANIA,7.541,52.339,129.000,39.320
ETNR,N/A,PRESCHEN,PRESCHEN,PRESCHEN,GERMANY,ALEMANIA,14.634,51.664,334.000,101.800
ETNS,N/A,SCHLESWIG,SCHLESWIG,SCHLESWIG,GERMANY,ALEMANIA,9.516,54.459,73.000,22.250
ETNT,N/A,WITTMUNDHAFEN,WITTMUNDHAFEN,WITTMUNDHAFEN,GERMANY,ALEMANIA,7.667,53.548,26.000,7.930
ETNU,N/A,NEUBRANDENBURG,NEUBRANDENBURG,Neubrandenburg,GERMANY,ALEMANIA,13.306,53.602,228.000,69.490
ETNW,N/A,WUNSTORF,WUNSTORF,Wunstorf,GERMANY,ALEMANIA,9.427,52.457,187.000,57.000
ETOA,N/A,,SCHWEINFURT,SCHWEINFURT,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETOC,N/A,,ECHTERDINGEN,Echterdingen,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETOI,N/A,VILSECK AAF,VILSECK,Vilseck,GERMANY,ALEMANIA,11.767,49.634,1353.000,412.390
ETOJ,N/A,,BONN,BONN,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETOK,N/A,,FRANKFURT,FRANKFURT,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETOM,N/A,,WORMS,WORMS,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETOQ,N/A,,HEIDELBERG,HEIDELBERG,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETOR,N/A,COLEMAN AAF,COLEMAN,COLEMAN,GERMANY,ALEMANIA,8.463,49.563,309.000,94.180
ETOU,N/A,WIESBADEN AAF,WIESBADEN,WIESBADEN,GERMANY,ALEMANIA,8.325,50.050,461.000,140.510
ETOW,N/A,,WILDFLECKEN,Wildflecken,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETOY,N/A,,LEIGHTON BARRACKS,Leighton CUARTEL,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETRA,N/A,,GOCH,Goch,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETRB,N/A,,GLUECKSBURG,GLUECKSBURG,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETSA,N/A,LANDSBERG LECH,LANDSBERG,Landsberg,GERMANY,ALEMANIA,10.906,48.071,2044.000,623.010
ETSB,N/A,BUCHEL,BUECHEL,Buechel,GERMANY,ALEMANIA,7.063,50.174,1568.000,477.930
ETSE,N/A,ERDING,ERDING,ERDING,GERMANY,ALEMANIA,11.949,48.322,1515.000,461.770
ETSF,FEL,FURSTENFELDBRUCK,FUERSTENFELDBRUCK,Fuerstenfeldbruck,GERMANY,ALEMANIA,11.267,48.206,1703.000,519.070
ETSH,N/A,HOLZDORF,HOLZDORF,Holzdorf,GERMANY,ALEMANIA,13.167,51.768,266.000,81.080
ETSI,N/A,INGOLSTADT MANCHING,INGOLSTADT,INGOLSTADT,GERMANY,ALEMANIA,11.534,48.716,1202.000,366.370
ETSL,N/A,LECHFELD,LECHFELD,Lechfeld,GERMANY,ALEMANIA,10.862,48.186,1821.000,555.040
ETSM,N/A,MEMMINGEN,MEMMINGEN,Memmingen,GERMANY,ALEMANIA,10.239,47.989,2081.000,634.290
ETSN,N/A,NEUBURG,NEUBURG,Neuburg,GERMANY,ALEMANIA,11.211,48.711,1249.000,380.700
ETSP,N/A,,PFERDSFELD,Pferdsfeld,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETUD,N/A,,DETMOLD,Detmold,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETUK,N/A,,RHEINDAHLEN,Rheindahlen,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETUL,LRC,LAARBRUCH,LAARBRUCH,Laarbruch,GERMANY,ALEMANIA,6.142,51.602,105.000,32.000
ETUN,N/A,,NORDHORN RANGE,Nordhorn GAMA,GERMANY,ALEMANIA,0.000,0.000,0.000,0.000
ETUO,GUT,GUTERSLOH,GUETERSLOH,Guetersloh,GERMANY,ALEMANIA,8.306,51.923,236.000,71.930
ETUR,BGN,BRUGGEN,BRUEGGEN,BRUEGGEN,GERMANY,ALEMANIA,6.132,51.200,241.000,73.460
